match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,0.1,India,Pakistan,G Gambhir,AM Rahane,Mohammad Irfan,1,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,0.2,India,Pakistan,AM Rahane,G Gambhir,Mohammad Irfan,0,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,0.3,India,Pakistan,AM Rahane,G Gambhir,Mohammad Irfan,4,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,0.4,India,Pakistan,AM Rahane,G Gambhir,Mohammad Irfan,0,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,0.5,India,Pakistan,AM Rahane,G Gambhir,Mohammad Irfan,1,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,0.6,India,Pakistan,G Gambhir,AM Rahane,Mohammad Irfan,1,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,1.1,India,Pakistan,G Gambhir,AM Rahane,Sohail Tanvir,4,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,1.2,India,Pakistan,G Gambhir,AM Rahane,Sohail Tanvir,1,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,1.3,India,Pakistan,AM Rahane,G Gambhir,Sohail Tanvir,4,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,1.4,India,Pakistan,AM Rahane,G Gambhir,Sohail Tanvir,0,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,1.5,India,Pakistan,AM Rahane,G Gambhir,Sohail Tanvir,0,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,1.6,India,Pakistan,AM Rahane,G Gambhir,Sohail Tanvir,1,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,2.1,India,Pakistan,AM Rahane,G Gambhir,Mohammad Irfan,0,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,2.2,India,Pakistan,AM Rahane,G Gambhir,Mohammad Irfan,0,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,2.3,India,Pakistan,AM Rahane,G Gambhir,Mohammad Irfan,1,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,2.4,India,Pakistan,G Gambhir,AM Rahane,Mohammad Irfan,1,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,2.5,India,Pakistan,AM Rahane,G Gambhir,Mohammad Irfan,1,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,2.6,India,Pakistan,G Gambhir,AM Rahane,Mohammad Irfan,0,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,3.1,India,Pakistan,AM Rahane,G Gambhir,Sohail Tanvir,1,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,3.2,India,Pakistan,G Gambhir,AM Rahane,Sohail Tanvir,1,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,3.3,India,Pakistan,AM Rahane,G Gambhir,Sohail Tanvir,4,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,3.4,India,Pakistan,AM Rahane,G Gambhir,Sohail Tanvir,4,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,3.5,India,Pakistan,AM Rahane,G Gambhir,Sohail Tanvir,0,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,3.6,India,Pakistan,AM Rahane,G Gambhir,Sohail Tanvir,1,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,4.1,India,Pakistan,AM Rahane,G Gambhir,Umar Gul,1,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,4.2,India,Pakistan,G Gambhir,AM Rahane,Umar Gul,4,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,4.3,India,Pakistan,G Gambhir,AM Rahane,Umar Gul,4,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,4.4,India,Pakistan,G Gambhir,AM Rahane,Umar Gul,4,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,4.5,India,Pakistan,G Gambhir,AM Rahane,Umar Gul,0,0,,,,,,lbw,G Gambhir,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,4.6,India,Pakistan,V Kohli,AM Rahane,Umar Gul,0,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,5.1,India,Pakistan,AM Rahane,V Kohli,Saeed Ajmal,0,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,5.2,India,Pakistan,AM Rahane,V Kohli,Saeed Ajmal,0,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,5.3,India,Pakistan,AM Rahane,V Kohli,Saeed Ajmal,1,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,5.4,India,Pakistan,V Kohli,AM Rahane,Saeed Ajmal,1,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,5.5,India,Pakistan,AM Rahane,V Kohli,Saeed Ajmal,1,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,5.6,India,Pakistan,V Kohli,AM Rahane,Saeed Ajmal,1,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,6.1,India,Pakistan,V Kohli,AM Rahane,Umar Gul,1,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,6.2,India,Pakistan,AM Rahane,V Kohli,Umar Gul,2,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,6.3,India,Pakistan,AM Rahane,V Kohli,Umar Gul,0,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,6.4,India,Pakistan,AM Rahane,V Kohli,Umar Gul,1,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,6.5,India,Pakistan,V Kohli,AM Rahane,Umar Gul,1,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,6.6,India,Pakistan,AM Rahane,V Kohli,Umar Gul,0,0,,,,,,caught and bowled,AM Rahane,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,7.1,India,Pakistan,V Kohli,Yuvraj Singh,Mohammad Irfan,0,0,,,,,,,,,
589307,2012/13,2012-12-28,"Sardar Patel Stadium, Motera",1,7.2,India,Pakistan,V Kohli,Yuvraj Singh,Mohammad Irfan,1,0,,,,,,,,,
