match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1089777,2017,2017-06-03,"Warner Park, Basseterre",1,0.1,West Indies,Afghanistan,CAK Walton,E Lewis,Dawlat Zadran,0,0,,,,,,,,,
1089777,2017,2017-06-03,"Warner Park, Basseterre",1,0.2,West Indies,Afghanistan,CAK Walton,E Lewis,Dawlat Zadran,4,0,,,,,,,,,
1089777,2017,2017-06-03,"Warner Park, Basseterre",1,0.3,West Indies,Afghanistan,CAK Walton,E Lewis,Dawlat Zadran,0,1,,,1,,,,,,
1089777,2017,2017-06-03,"Warner Park, Basseterre",1,0.4,West Indies,Afghanistan,E Lewis,CAK Walton,Dawlat Zadran,0,0,,,,,,,,,
1089777,2017,2017-06-03,"Warner Park, Basseterre",1,0.5,West Indies,Afghanistan,E Lewis,CAK Walton,Dawlat Zadran,1,0,,,,,,,,,
1089777,2017,2017-06-03,"Warner Park, Basseterre",1,0.6,West Indies,Afghanistan,CAK Walton,E Lewis,Dawlat Zadran,0,1,1,,,,,,,,
1089777,2017,2017-06-03,"Warner Park, Basseterre",1,0.7,West Indies,Afghanistan,CAK Walton,E Lewis,Dawlat Zadran,4,0,,,,,,,,,
1089777,2017,2017-06-03,"Warner Park, Basseterre",1,1.1,West Indies,Afghanistan,E Lewis,CAK Walton,Karim Janat,1,0,,,,,,,,,
1089777,2017,2017-06-03,"Warner Park, Basseterre",1,1.2,West Indies,Afghanistan,CAK Walton,E Lewis,Karim Janat,0,0,,,,,,,,,
1089777,2017,2017-06-03,"Warner Park, Basseterre",1,1.3,West Indies,Afghanistan,CAK Walton,E Lewis,Karim Janat,2,0,,,,,,,,,
1089777,2017,2017-06-03,"Warner Park, Basseterre",1,1.4,West Indies,Afghanistan,CAK Walton,E Lewis,Karim Janat,4,0,,,,,,,,,
1089777,2017,2017-06-03,"Warner Park, Basseterre",1,1.5,West Indies,Afghanistan,CAK Walton,E Lewis,Karim Janat,1,0,,,,,,,,,
1089777,2017,2017-06-03,"Warner Park, Basseterre",1,1.6,West Indies,Afghanistan,E Lewis,CAK Walton,Karim Janat,0,0,,,,,,,,,
1089777,2017,2017-06-03,"Warner Park, Basseterre",1,2.1,West Indies,Afghanistan,CAK Walton,E Lewis,Dawlat Zadran,0,1,1,,,,,,,,
1089777,2017,2017-06-03,"Warner Park, Basseterre",1,2.2,West Indies,Afghanistan,CAK Walton,E Lewis,Dawlat Zadran,0,0,,,,,,,,,
