match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.1,Oman,Netherlands,Khawar Ali,Jatinder Singh,PA van Meekeren,0,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.2,Oman,Netherlands,Khawar Ali,Jatinder Singh,PA van Meekeren,0,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.3,Oman,Netherlands,Khawar Ali,Jatinder Singh,PA van Meekeren,1,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.4,Oman,Netherlands,Jatinder Singh,Khawar Ali,PA van Meekeren,4,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.5,Oman,Netherlands,Jatinder Singh,Khawar Ali,PA van Meekeren,0,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,0.6,Oman,Netherlands,Jatinder Singh,Khawar Ali,PA van Meekeren,1,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.1,Oman,Netherlands,Jatinder Singh,Khawar Ali,FJ Klaassen,0,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.2,Oman,Netherlands,Jatinder Singh,Khawar Ali,FJ Klaassen,0,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.3,Oman,Netherlands,Jatinder Singh,Khawar Ali,FJ Klaassen,2,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.4,Oman,Netherlands,Jatinder Singh,Khawar Ali,FJ Klaassen,0,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.5,Oman,Netherlands,Jatinder Singh,Khawar Ali,FJ Klaassen,1,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,1.6,Oman,Netherlands,Khawar Ali,Jatinder Singh,FJ Klaassen,0,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,2.1,Oman,Netherlands,Jatinder Singh,Khawar Ali,S Snater,1,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,2.2,Oman,Netherlands,Khawar Ali,Jatinder Singh,S Snater,1,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,2.3,Oman,Netherlands,Jatinder Singh,Khawar Ali,S Snater,0,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,2.4,Oman,Netherlands,Jatinder Singh,Khawar Ali,S Snater,4,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,2.5,Oman,Netherlands,Jatinder Singh,Khawar Ali,S Snater,0,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,2.6,Oman,Netherlands,Jatinder Singh,Khawar Ali,S Snater,1,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,3.1,Oman,Netherlands,Jatinder Singh,Khawar Ali,FJ Klaassen,0,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,3.2,Oman,Netherlands,Jatinder Singh,Khawar Ali,FJ Klaassen,1,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,3.3,Oman,Netherlands,Khawar Ali,Jatinder Singh,FJ Klaassen,0,0,,,,,,caught,Khawar Ali,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,3.4,Oman,Netherlands,Jatinder Singh,Aamir Kaleem,FJ Klaassen,0,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,3.5,Oman,Netherlands,Jatinder Singh,Aamir Kaleem,FJ Klaassen,0,1,1,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,3.6,Oman,Netherlands,Jatinder Singh,Aamir Kaleem,FJ Klaassen,0,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,3.7,Oman,Netherlands,Jatinder Singh,Aamir Kaleem,FJ Klaassen,1,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,4.1,Oman,Netherlands,Jatinder Singh,Aamir Kaleem,PA van Meekeren,0,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,4.2,Oman,Netherlands,Jatinder Singh,Aamir Kaleem,PA van Meekeren,4,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,4.3,Oman,Netherlands,Jatinder Singh,Aamir Kaleem,PA van Meekeren,0,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,4.4,Oman,Netherlands,Jatinder Singh,Aamir Kaleem,PA van Meekeren,0,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,4.5,Oman,Netherlands,Jatinder Singh,Aamir Kaleem,PA van Meekeren,0,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,4.6,Oman,Netherlands,Jatinder Singh,Aamir Kaleem,PA van Meekeren,0,0,,,,,,,,,
1172507,2018/19,2019-02-15,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),1,5.1,Oman,Netherlands,Aamir Kaleem,Jatinder Singh,FJ Klaassen,1,0,,,,,,,,,
