match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1187681,2019/20,2020-02-02,Bay Oval,1,0.1,India,New Zealand,KL Rahul,SV Samson,TG Southee,0,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,0.2,India,New Zealand,KL Rahul,SV Samson,TG Southee,4,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,0.3,India,New Zealand,KL Rahul,SV Samson,TG Southee,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,0.4,India,New Zealand,SV Samson,KL Rahul,TG Southee,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,0.5,India,New Zealand,KL Rahul,SV Samson,TG Southee,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,0.6,India,New Zealand,SV Samson,KL Rahul,TG Southee,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,1.1,India,New Zealand,SV Samson,KL Rahul,SC Kuggeleijn,0,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,1.2,India,New Zealand,SV Samson,KL Rahul,SC Kuggeleijn,0,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,1.3,India,New Zealand,SV Samson,KL Rahul,SC Kuggeleijn,0,0,,,,,,caught,SV Samson,,
1187681,2019/20,2020-02-02,Bay Oval,1,1.4,India,New Zealand,RG Sharma,KL Rahul,SC Kuggeleijn,0,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,1.5,India,New Zealand,RG Sharma,KL Rahul,SC Kuggeleijn,0,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,1.6,India,New Zealand,RG Sharma,KL Rahul,SC Kuggeleijn,2,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,2.1,India,New Zealand,KL Rahul,RG Sharma,TG Southee,6,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,2.2,India,New Zealand,KL Rahul,RG Sharma,TG Southee,0,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,2.3,India,New Zealand,KL Rahul,RG Sharma,TG Southee,4,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,2.4,India,New Zealand,KL Rahul,RG Sharma,TG Southee,4,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,2.5,India,New Zealand,KL Rahul,RG Sharma,TG Southee,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,2.6,India,New Zealand,RG Sharma,KL Rahul,TG Southee,0,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,3.1,India,New Zealand,KL Rahul,RG Sharma,SC Kuggeleijn,0,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,3.2,India,New Zealand,KL Rahul,RG Sharma,SC Kuggeleijn,2,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,3.3,India,New Zealand,KL Rahul,RG Sharma,SC Kuggeleijn,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,3.4,India,New Zealand,RG Sharma,KL Rahul,SC Kuggeleijn,0,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,3.5,India,New Zealand,RG Sharma,KL Rahul,SC Kuggeleijn,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,3.6,India,New Zealand,KL Rahul,RG Sharma,SC Kuggeleijn,0,5,5,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,3.7,India,New Zealand,KL Rahul,RG Sharma,SC Kuggeleijn,0,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,4.1,India,New Zealand,RG Sharma,KL Rahul,HK Bennett,0,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,4.2,India,New Zealand,RG Sharma,KL Rahul,HK Bennett,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,4.3,India,New Zealand,KL Rahul,RG Sharma,HK Bennett,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,4.4,India,New Zealand,RG Sharma,KL Rahul,HK Bennett,2,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,4.5,India,New Zealand,RG Sharma,KL Rahul,HK Bennett,2,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,4.6,India,New Zealand,RG Sharma,KL Rahul,HK Bennett,4,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,5.1,India,New Zealand,KL Rahul,RG Sharma,SC Kuggeleijn,6,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,5.2,India,New Zealand,KL Rahul,RG Sharma,SC Kuggeleijn,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,5.3,India,New Zealand,RG Sharma,KL Rahul,SC Kuggeleijn,0,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,5.4,India,New Zealand,RG Sharma,KL Rahul,SC Kuggeleijn,0,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,5.5,India,New Zealand,RG Sharma,KL Rahul,SC Kuggeleijn,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,5.6,India,New Zealand,KL Rahul,RG Sharma,SC Kuggeleijn,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,6.1,India,New Zealand,KL Rahul,RG Sharma,IS Sodhi,0,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,6.2,India,New Zealand,KL Rahul,RG Sharma,IS Sodhi,0,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,6.3,India,New Zealand,KL Rahul,RG Sharma,IS Sodhi,0,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,6.4,India,New Zealand,KL Rahul,RG Sharma,IS Sodhi,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,6.5,India,New Zealand,RG Sharma,KL Rahul,IS Sodhi,0,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,6.6,India,New Zealand,RG Sharma,KL Rahul,IS Sodhi,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,7.1,India,New Zealand,RG Sharma,KL Rahul,MJ Santner,2,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,7.2,India,New Zealand,RG Sharma,KL Rahul,MJ Santner,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,7.3,India,New Zealand,KL Rahul,RG Sharma,MJ Santner,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,7.4,India,New Zealand,RG Sharma,KL Rahul,MJ Santner,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,7.5,India,New Zealand,KL Rahul,RG Sharma,MJ Santner,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,7.6,India,New Zealand,RG Sharma,KL Rahul,MJ Santner,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,8.1,India,New Zealand,RG Sharma,KL Rahul,IS Sodhi,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,8.2,India,New Zealand,KL Rahul,RG Sharma,IS Sodhi,0,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,8.3,India,New Zealand,KL Rahul,RG Sharma,IS Sodhi,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,8.4,India,New Zealand,RG Sharma,KL Rahul,IS Sodhi,4,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,8.5,India,New Zealand,RG Sharma,KL Rahul,IS Sodhi,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,8.6,India,New Zealand,KL Rahul,RG Sharma,IS Sodhi,0,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,9.1,India,New Zealand,RG Sharma,KL Rahul,MJ Santner,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,9.2,India,New Zealand,KL Rahul,RG Sharma,MJ Santner,1,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,9.3,India,New Zealand,RG Sharma,KL Rahul,MJ Santner,2,0,,,,,,,,,
1187681,2019/20,2020-02-02,Bay Oval,1,9.4,India,New Zealand,RG Sharma,KL Rahul,MJ Santner,6,0,,,,,,,,,
