match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1140071,2018,2018-04-03,National Stadium,1,0.1,West Indies,Pakistan,CAK Walton,ADS Fletcher,Mohammad Nawaz (3),0,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,0.2,West Indies,Pakistan,CAK Walton,ADS Fletcher,Mohammad Nawaz (3),0,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,0.3,West Indies,Pakistan,CAK Walton,ADS Fletcher,Mohammad Nawaz (3),0,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,0.4,West Indies,Pakistan,CAK Walton,ADS Fletcher,Mohammad Nawaz (3),0,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,0.5,West Indies,Pakistan,CAK Walton,ADS Fletcher,Mohammad Nawaz (3),0,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,0.6,West Indies,Pakistan,CAK Walton,ADS Fletcher,Mohammad Nawaz (3),0,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,1.1,West Indies,Pakistan,ADS Fletcher,CAK Walton,Usman Shinwari,1,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,1.2,West Indies,Pakistan,CAK Walton,ADS Fletcher,Usman Shinwari,0,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,1.3,West Indies,Pakistan,CAK Walton,ADS Fletcher,Usman Shinwari,0,1,,,,1,,,,,
1140071,2018,2018-04-03,National Stadium,1,1.4,West Indies,Pakistan,ADS Fletcher,CAK Walton,Usman Shinwari,0,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,1.5,West Indies,Pakistan,ADS Fletcher,CAK Walton,Usman Shinwari,0,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,1.6,West Indies,Pakistan,ADS Fletcher,CAK Walton,Usman Shinwari,0,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,2.1,West Indies,Pakistan,CAK Walton,ADS Fletcher,Mohammad Nawaz (3),0,0,,,,,,caught,CAK Walton,,
1140071,2018,2018-04-03,National Stadium,1,2.2,West Indies,Pakistan,ADS Fletcher,MN Samuels,Mohammad Nawaz (3),1,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,2.3,West Indies,Pakistan,MN Samuels,ADS Fletcher,Mohammad Nawaz (3),1,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,2.4,West Indies,Pakistan,ADS Fletcher,MN Samuels,Mohammad Nawaz (3),1,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,2.5,West Indies,Pakistan,MN Samuels,ADS Fletcher,Mohammad Nawaz (3),4,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,2.6,West Indies,Pakistan,MN Samuels,ADS Fletcher,Mohammad Nawaz (3),1,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,3.1,West Indies,Pakistan,MN Samuels,ADS Fletcher,Usman Shinwari,1,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,3.2,West Indies,Pakistan,ADS Fletcher,MN Samuels,Usman Shinwari,0,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,3.3,West Indies,Pakistan,ADS Fletcher,MN Samuels,Usman Shinwari,0,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,3.4,West Indies,Pakistan,ADS Fletcher,MN Samuels,Usman Shinwari,4,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,3.5,West Indies,Pakistan,ADS Fletcher,MN Samuels,Usman Shinwari,0,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,3.6,West Indies,Pakistan,ADS Fletcher,MN Samuels,Usman Shinwari,1,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,4.1,West Indies,Pakistan,ADS Fletcher,MN Samuels,Shaheen Shah Afridi,0,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,4.2,West Indies,Pakistan,ADS Fletcher,MN Samuels,Shaheen Shah Afridi,1,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,4.3,West Indies,Pakistan,MN Samuels,ADS Fletcher,Shaheen Shah Afridi,0,0,,,,,,,,,
1140071,2018,2018-04-03,National Stadium,1,4.4,West Indies,Pakistan,MN Samuels,ADS Fletcher,Shaheen Shah Afridi,0,0,,,,,,,,,
