match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1019979,2016/17,2017-01-03,McLean Park,1,0.1,Bangladesh,New Zealand,Tamim Iqbal,Imrul Kayes,BM Wheeler,0,0,,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,0.2,Bangladesh,New Zealand,Tamim Iqbal,Imrul Kayes,BM Wheeler,0,0,,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,0.3,Bangladesh,New Zealand,Tamim Iqbal,Imrul Kayes,BM Wheeler,0,0,,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,0.4,Bangladesh,New Zealand,Tamim Iqbal,Imrul Kayes,BM Wheeler,0,0,,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,0.5,Bangladesh,New Zealand,Tamim Iqbal,Imrul Kayes,BM Wheeler,0,1,1,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,0.6,Bangladesh,New Zealand,Tamim Iqbal,Imrul Kayes,BM Wheeler,2,0,,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,0.7,Bangladesh,New Zealand,Tamim Iqbal,Imrul Kayes,BM Wheeler,1,0,,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,1.1,Bangladesh,New Zealand,Tamim Iqbal,Imrul Kayes,MJ Henry,1,0,,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,1.2,Bangladesh,New Zealand,Imrul Kayes,Tamim Iqbal,MJ Henry,0,0,,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,1.3,Bangladesh,New Zealand,Imrul Kayes,Tamim Iqbal,MJ Henry,0,0,,,,,,caught,Imrul Kayes,,
1019979,2016/17,2017-01-03,McLean Park,1,1.4,Bangladesh,New Zealand,Sabbir Rahman,Tamim Iqbal,MJ Henry,0,1,1,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,1.5,Bangladesh,New Zealand,Sabbir Rahman,Tamim Iqbal,MJ Henry,0,0,,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,1.6,Bangladesh,New Zealand,Sabbir Rahman,Tamim Iqbal,MJ Henry,4,0,,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,1.7,Bangladesh,New Zealand,Sabbir Rahman,Tamim Iqbal,MJ Henry,1,0,,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,2.1,Bangladesh,New Zealand,Sabbir Rahman,Tamim Iqbal,BM Wheeler,0,0,,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,2.2,Bangladesh,New Zealand,Sabbir Rahman,Tamim Iqbal,BM Wheeler,0,0,,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,2.3,Bangladesh,New Zealand,Sabbir Rahman,Tamim Iqbal,BM Wheeler,0,0,,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,2.4,Bangladesh,New Zealand,Sabbir Rahman,Tamim Iqbal,BM Wheeler,0,0,,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,2.5,Bangladesh,New Zealand,Sabbir Rahman,Tamim Iqbal,BM Wheeler,0,0,,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,2.6,Bangladesh,New Zealand,Sabbir Rahman,Tamim Iqbal,BM Wheeler,1,0,,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,3.1,Bangladesh,New Zealand,Sabbir Rahman,Tamim Iqbal,MJ Henry,6,0,,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,3.2,Bangladesh,New Zealand,Sabbir Rahman,Tamim Iqbal,MJ Henry,0,0,,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,3.3,Bangladesh,New Zealand,Sabbir Rahman,Tamim Iqbal,MJ Henry,1,0,,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,3.4,Bangladesh,New Zealand,Tamim Iqbal,Sabbir Rahman,MJ Henry,0,0,,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,3.5,Bangladesh,New Zealand,Tamim Iqbal,Sabbir Rahman,MJ Henry,1,0,,,,,,,,,
1019979,2016/17,2017-01-03,McLean Park,1,3.6,Bangladesh,New Zealand,Sabbir Rahman,Tamim Iqbal,MJ Henry,2,0,,,,,,,,,
