match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
403386,2009,2009-09-04,R Premadasa Stadium,1,0.1,New Zealand,Sri Lanka,BB McCullum,JD Ryder,KMDN Kulasekara,3,0,,,,,,,,,
403386,2009,2009-09-04,R Premadasa Stadium,1,0.2,New Zealand,Sri Lanka,JD Ryder,BB McCullum,KMDN Kulasekara,0,0,,,,,,,,,
403386,2009,2009-09-04,R Premadasa Stadium,1,0.3,New Zealand,Sri Lanka,JD Ryder,BB McCullum,KMDN Kulasekara,2,0,,,,,,,,,
403386,2009,2009-09-04,R Premadasa Stadium,1,0.4,New Zealand,Sri Lanka,JD Ryder,BB McCullum,KMDN Kulasekara,4,0,,,,,,,,,
403386,2009,2009-09-04,R Premadasa Stadium,1,0.5,New Zealand,Sri Lanka,JD Ryder,BB McCullum,KMDN Kulasekara,0,0,,,,,,,,,
403386,2009,2009-09-04,R Premadasa Stadium,1,0.6,New Zealand,Sri Lanka,JD Ryder,BB McCullum,KMDN Kulasekara,0,0,,,,,,,,,
403386,2009,2009-09-04,R Premadasa Stadium,1,1.1,New Zealand,Sri Lanka,BB McCullum,JD Ryder,SL Malinga,1,0,,,,,,,,,
403386,2009,2009-09-04,R Premadasa Stadium,1,1.2,New Zealand,Sri Lanka,JD Ryder,BB McCullum,SL Malinga,0,1,1,,,,,,,,
403386,2009,2009-09-04,R Premadasa Stadium,1,1.3,New Zealand,Sri Lanka,JD Ryder,BB McCullum,SL Malinga,0,0,,,,,,,,,
403386,2009,2009-09-04,R Premadasa Stadium,1,1.4,New Zealand,Sri Lanka,JD Ryder,BB McCullum,SL Malinga,1,0,,,,,,,,,
403386,2009,2009-09-04,R Premadasa Stadium,1,1.5,New Zealand,Sri Lanka,BB McCullum,JD Ryder,SL Malinga,0,0,,,,,,,,,
403386,2009,2009-09-04,R Premadasa Stadium,1,1.6,New Zealand,Sri Lanka,BB McCullum,JD Ryder,SL Malinga,1,0,,,,,,,,,
403386,2009,2009-09-04,R Premadasa Stadium,1,1.7,New Zealand,Sri Lanka,JD Ryder,BB McCullum,SL Malinga,0,0,,,,,,,,,
403386,2009,2009-09-04,R Premadasa Stadium,1,2.1,New Zealand,Sri Lanka,BB McCullum,JD Ryder,KMDN Kulasekara,0,0,,,,,,,,,
403386,2009,2009-09-04,R Premadasa Stadium,1,2.2,New Zealand,Sri Lanka,BB McCullum,JD Ryder,KMDN Kulasekara,0,0,,,,,,,,,
403386,2009,2009-09-04,R Premadasa Stadium,1,2.3,New Zealand,Sri Lanka,BB McCullum,JD Ryder,KMDN Kulasekara,0,0,,,,,,,,,
403386,2009,2009-09-04,R Premadasa Stadium,1,2.4,New Zealand,Sri Lanka,BB McCullum,JD Ryder,KMDN Kulasekara,4,0,,,,,,,,,
403386,2009,2009-09-04,R Premadasa Stadium,1,2.5,New Zealand,Sri Lanka,BB McCullum,JD Ryder,KMDN Kulasekara,0,0,,,,,,,,,
403386,2009,2009-09-04,R Premadasa Stadium,1,2.6,New Zealand,Sri Lanka,BB McCullum,JD Ryder,KMDN Kulasekara,4,0,,,,,,,,,
403386,2009,2009-09-04,R Premadasa Stadium,1,3.1,New Zealand,Sri Lanka,JD Ryder,BB McCullum,SL Malinga,1,0,,,,,,,,,
403386,2009,2009-09-04,R Premadasa Stadium,1,3.2,New Zealand,Sri Lanka,BB McCullum,JD Ryder,SL Malinga,1,0,,,,,,,,,
403386,2009,2009-09-04,R Premadasa Stadium,1,3.3,New Zealand,Sri Lanka,JD Ryder,BB McCullum,SL Malinga,0,1,,,,1,,,,,
