match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
902653,2015/16,2015-11-30,Sharjah Cricket Stadium,1,0.1,England,Pakistan,JJ Roy,JM Vince,Aamer Yamin,0,0,,,,,,lbw,JJ Roy,,
902653,2015/16,2015-11-30,Sharjah Cricket Stadium,1,0.2,England,Pakistan,JE Root,JM Vince,Aamer Yamin,0,0,,,,,,,,,
902653,2015/16,2015-11-30,Sharjah Cricket Stadium,1,0.3,England,Pakistan,JE Root,JM Vince,Aamer Yamin,1,0,,,,,,,,,
902653,2015/16,2015-11-30,Sharjah Cricket Stadium,1,0.4,England,Pakistan,JM Vince,JE Root,Aamer Yamin,0,0,,,,,,,,,
902653,2015/16,2015-11-30,Sharjah Cricket Stadium,1,0.5,England,Pakistan,JM Vince,JE Root,Aamer Yamin,2,0,,,,,,,,,
902653,2015/16,2015-11-30,Sharjah Cricket Stadium,1,0.6,England,Pakistan,JM Vince,JE Root,Aamer Yamin,0,0,,,,,,,,,
902653,2015/16,2015-11-30,Sharjah Cricket Stadium,1,1.1,England,Pakistan,JE Root,JM Vince,Sohail Tanvir,0,2,2,,,,,,,,
902653,2015/16,2015-11-30,Sharjah Cricket Stadium,1,1.2,England,Pakistan,JM Vince,JE Root,Sohail Tanvir,2,0,,,,,,,,,
902653,2015/16,2015-11-30,Sharjah Cricket Stadium,1,1.3,England,Pakistan,JM Vince,JE Root,Sohail Tanvir,0,0,,,,,,,,,
902653,2015/16,2015-11-30,Sharjah Cricket Stadium,1,1.4,England,Pakistan,JM Vince,JE Root,Sohail Tanvir,1,0,,,,,,,,,
902653,2015/16,2015-11-30,Sharjah Cricket Stadium,1,1.5,England,Pakistan,JE Root,JM Vince,Sohail Tanvir,2,0,,,,,,,,,
902653,2015/16,2015-11-30,Sharjah Cricket Stadium,1,1.6,England,Pakistan,JE Root,JM Vince,Sohail Tanvir,0,0,,,,,,,,,
902653,2015/16,2015-11-30,Sharjah Cricket Stadium,1,1.7,England,Pakistan,JE Root,JM Vince,Sohail Tanvir,1,0,,,,,,,,,
