match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
356007,2009,2009-06-13,Kennington Oval,1,0.1,South Africa,West Indies,JH Kallis,GC Smith,JE Taylor,0,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,0.2,South Africa,West Indies,JH Kallis,GC Smith,JE Taylor,0,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,0.3,South Africa,West Indies,JH Kallis,GC Smith,JE Taylor,0,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,0.4,South Africa,West Indies,JH Kallis,GC Smith,JE Taylor,1,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,0.5,South Africa,West Indies,GC Smith,JH Kallis,JE Taylor,1,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,0.6,South Africa,West Indies,JH Kallis,GC Smith,JE Taylor,0,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,1.1,South Africa,West Indies,GC Smith,JH Kallis,FH Edwards,0,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,1.2,South Africa,West Indies,GC Smith,JH Kallis,FH Edwards,0,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,1.3,South Africa,West Indies,GC Smith,JH Kallis,FH Edwards,0,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,1.4,South Africa,West Indies,GC Smith,JH Kallis,FH Edwards,4,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,1.5,South Africa,West Indies,GC Smith,JH Kallis,FH Edwards,4,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,1.6,South Africa,West Indies,GC Smith,JH Kallis,FH Edwards,0,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,2.1,South Africa,West Indies,JH Kallis,GC Smith,JE Taylor,0,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,2.2,South Africa,West Indies,JH Kallis,GC Smith,JE Taylor,4,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,2.3,South Africa,West Indies,JH Kallis,GC Smith,JE Taylor,6,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,2.4,South Africa,West Indies,JH Kallis,GC Smith,JE Taylor,1,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,2.5,South Africa,West Indies,GC Smith,JH Kallis,JE Taylor,1,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,2.6,South Africa,West Indies,JH Kallis,GC Smith,JE Taylor,4,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,3.1,South Africa,West Indies,GC Smith,JH Kallis,FH Edwards,0,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,3.2,South Africa,West Indies,GC Smith,JH Kallis,FH Edwards,1,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,3.3,South Africa,West Indies,JH Kallis,GC Smith,FH Edwards,0,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,3.4,South Africa,West Indies,JH Kallis,GC Smith,FH Edwards,4,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,3.5,South Africa,West Indies,JH Kallis,GC Smith,FH Edwards,0,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,3.6,South Africa,West Indies,JH Kallis,GC Smith,FH Edwards,1,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,4.1,South Africa,West Indies,JH Kallis,GC Smith,DJ Bravo,0,0,,,,,,,,,
356007,2009,2009-06-13,Kennington Oval,1,4.2,South Africa,West Indies,JH Kallis,GC Smith,DJ Bravo,0,1,,,,1,,,,,
