match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1193495,2019/20,2019-11-16,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,0.1,Afghanistan,West Indies,Hazratullah,Rahmanullah Gurbaz,JO Holder,6,0,,,,,,,,,
1193495,2019/20,2019-11-16,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,0.2,Afghanistan,West Indies,Hazratullah,Rahmanullah Gurbaz,JO Holder,0,0,,,,,,,,,
1193495,2019/20,2019-11-16,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,0.3,Afghanistan,West Indies,Hazratullah,Rahmanullah Gurbaz,JO Holder,0,0,,,,,,,,,
1193495,2019/20,2019-11-16,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,0.4,Afghanistan,West Indies,Hazratullah,Rahmanullah Gurbaz,JO Holder,4,0,,,,,,,,,
1193495,2019/20,2019-11-16,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,0.5,Afghanistan,West Indies,Hazratullah,Rahmanullah Gurbaz,JO Holder,2,0,,,,,,,,,
1193495,2019/20,2019-11-16,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,0.6,Afghanistan,West Indies,Hazratullah,Rahmanullah Gurbaz,JO Holder,4,0,,,,,,,,,
1193495,2019/20,2019-11-16,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,1.1,Afghanistan,West Indies,Rahmanullah Gurbaz,Hazratullah,SS Cottrell,0,1,1,,,,,,,,
1193495,2019/20,2019-11-16,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,1.2,Afghanistan,West Indies,Rahmanullah Gurbaz,Hazratullah,SS Cottrell,0,0,,,,,,,,,
1193495,2019/20,2019-11-16,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,1.3,Afghanistan,West Indies,Rahmanullah Gurbaz,Hazratullah,SS Cottrell,1,0,,,,,,,,,
1193495,2019/20,2019-11-16,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,1.4,Afghanistan,West Indies,Hazratullah,Rahmanullah Gurbaz,SS Cottrell,1,0,,,,,,,,,
