match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1150144,2018,2018-08-22,"Bready Cricket Club, Magheramason",1,0.1,Afghanistan,Ireland,Mohammad Shahzad,Hazratullah,WB Rankin,1,0,,,,,,,,,
1150144,2018,2018-08-22,"Bready Cricket Club, Magheramason",1,0.2,Afghanistan,Ireland,Hazratullah,Mohammad Shahzad,WB Rankin,0,0,,,,,,,,,
1150144,2018,2018-08-22,"Bready Cricket Club, Magheramason",1,0.3,Afghanistan,Ireland,Hazratullah,Mohammad Shahzad,WB Rankin,0,0,,,,,,,,,
1150144,2018,2018-08-22,"Bready Cricket Club, Magheramason",1,0.4,Afghanistan,Ireland,Hazratullah,Mohammad Shahzad,WB Rankin,4,0,,,,,,,,,
1150144,2018,2018-08-22,"Bready Cricket Club, Magheramason",1,0.5,Afghanistan,Ireland,Hazratullah,Mohammad Shahzad,WB Rankin,0,0,,,,,,,,,
1150144,2018,2018-08-22,"Bready Cricket Club, Magheramason",1,0.6,Afghanistan,Ireland,Hazratullah,Mohammad Shahzad,WB Rankin,0,0,,,,,,,,,
1150144,2018,2018-08-22,"Bready Cricket Club, Magheramason",1,1.1,Afghanistan,Ireland,Mohammad Shahzad,Hazratullah,Simi Singh,0,0,,,,,,,,,
1150144,2018,2018-08-22,"Bready Cricket Club, Magheramason",1,1.2,Afghanistan,Ireland,Mohammad Shahzad,Hazratullah,Simi Singh,0,0,,,,,,,,,
1150144,2018,2018-08-22,"Bready Cricket Club, Magheramason",1,1.3,Afghanistan,Ireland,Mohammad Shahzad,Hazratullah,Simi Singh,0,0,,,,,,,,,
1150144,2018,2018-08-22,"Bready Cricket Club, Magheramason",1,1.4,Afghanistan,Ireland,Mohammad Shahzad,Hazratullah,Simi Singh,0,0,,,,,,caught,Mohammad Shahzad,,
1150144,2018,2018-08-22,"Bready Cricket Club, Magheramason",1,1.5,Afghanistan,Ireland,Samiullah Shenwari,Hazratullah,Simi Singh,1,0,,,,,,,,,
1150144,2018,2018-08-22,"Bready Cricket Club, Magheramason",1,1.6,Afghanistan,Ireland,Hazratullah,Samiullah Shenwari,Simi Singh,1,0,,,,,,,,,
1150144,2018,2018-08-22,"Bready Cricket Club, Magheramason",1,2.1,Afghanistan,Ireland,Hazratullah,Samiullah Shenwari,PKD Chase,0,0,,,,,,,,,
1150144,2018,2018-08-22,"Bready Cricket Club, Magheramason",1,2.2,Afghanistan,Ireland,Hazratullah,Samiullah Shenwari,PKD Chase,1,0,,,,,,,,,
1150144,2018,2018-08-22,"Bready Cricket Club, Magheramason",1,2.3,Afghanistan,Ireland,Samiullah Shenwari,Hazratullah,PKD Chase,0,0,,,,,,,,,
1150144,2018,2018-08-22,"Bready Cricket Club, Magheramason",1,2.4,Afghanistan,Ireland,Samiullah Shenwari,Hazratullah,PKD Chase,0,0,,,,,,,,,
1150144,2018,2018-08-22,"Bready Cricket Club, Magheramason",1,2.5,Afghanistan,Ireland,Samiullah Shenwari,Hazratullah,PKD Chase,0,0,,,,,,caught,Samiullah Shenwari,,
1150144,2018,2018-08-22,"Bready Cricket Club, Magheramason",1,2.6,Afghanistan,Ireland,Asghar Stanikzai,Hazratullah,PKD Chase,0,0,,,,,,,,,
