match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1197407,2019,2019-08-25,"White Hill Field, Sandys Parish",1,0.1,Cayman Islands,Bermuda,YSD Seneveratne,P Manning,RJ Trott,1,0,,,,,,,,,
1197407,2019,2019-08-25,"White Hill Field, Sandys Parish",1,0.2,Cayman Islands,Bermuda,P Manning,YSD Seneveratne,RJ Trott,0,0,,,,,,,,,
1197407,2019,2019-08-25,"White Hill Field, Sandys Parish",1,0.3,Cayman Islands,Bermuda,P Manning,YSD Seneveratne,RJ Trott,0,0,,,,,,,,,
1197407,2019,2019-08-25,"White Hill Field, Sandys Parish",1,0.4,Cayman Islands,Bermuda,P Manning,YSD Seneveratne,RJ Trott,4,0,,,,,,,,,
1197407,2019,2019-08-25,"White Hill Field, Sandys Parish",1,0.5,Cayman Islands,Bermuda,P Manning,YSD Seneveratne,RJ Trott,0,0,,,,,,,,,
1197407,2019,2019-08-25,"White Hill Field, Sandys Parish",1,0.6,Cayman Islands,Bermuda,P Manning,YSD Seneveratne,RJ Trott,1,0,,,,,,,,,
1197407,2019,2019-08-25,"White Hill Field, Sandys Parish",1,1.1,Cayman Islands,Bermuda,P Manning,YSD Seneveratne,JE Pitcher,0,0,,,,,,,,,
1197407,2019,2019-08-25,"White Hill Field, Sandys Parish",1,1.2,Cayman Islands,Bermuda,P Manning,YSD Seneveratne,JE Pitcher,0,0,,,,,,,,,
1197407,2019,2019-08-25,"White Hill Field, Sandys Parish",1,1.3,Cayman Islands,Bermuda,P Manning,YSD Seneveratne,JE Pitcher,1,0,,,,,,,,,
1197407,2019,2019-08-25,"White Hill Field, Sandys Parish",1,1.4,Cayman Islands,Bermuda,YSD Seneveratne,P Manning,JE Pitcher,1,0,,,,,,,,,
1197407,2019,2019-08-25,"White Hill Field, Sandys Parish",1,1.5,Cayman Islands,Bermuda,P Manning,YSD Seneveratne,JE Pitcher,0,0,,,,,,,,,
1197407,2019,2019-08-25,"White Hill Field, Sandys Parish",1,1.6,Cayman Islands,Bermuda,P Manning,YSD Seneveratne,JE Pitcher,0,0,,,,,,,,,
1197407,2019,2019-08-25,"White Hill Field, Sandys Parish",1,2.1,Cayman Islands,Bermuda,YSD Seneveratne,P Manning,RJ Trott,2,0,,,,,,,,,
1197407,2019,2019-08-25,"White Hill Field, Sandys Parish",1,2.2,Cayman Islands,Bermuda,YSD Seneveratne,P Manning,RJ Trott,0,0,,,,,,,,,
